source,target,weight
142401452,121047120,1
142401452,121444694,1
142401452,122749035,1
142401452,126008653,1
142401452,126125190,1
142401452,127464471,1
142401452,130558747,1
142401452,132494487,1
142401452,133704236,1
142401452,135525950,1
142401452,136171857,1
142401452,136945760,1
142401452,137054762,1
142401452,138927457,1
142401452,139132041,1
142401452,140016102,1
142401452,140342515,1
142401452,141159610,1
142401452,141164406,1
142401452,141490942,1
142401452,142156178,1
142401452,143116020,1
142401452,143644488,1
142401452,144713203,1
142401452,144854780,1
142401452,145094744,1
142401452,145488332,1
142401452,145658337,1
142401452,146527772,1
142401452,146752756,1
142401452,146833047,1
142401452,147223579,1
142401452,147992392,1
142401452,150387177,1
142401452,150530935,1
142401452,154919684,1
142401452,155193520,1
142401452,155612847,1
142401452,156235474,1
142401452,156318485,1
142401452,156382371,1
142401452,157307437,1
142401452,157623797,1
142401452,159309337,1
142401452,160096208,1
142401452,162764029,1
142401452,163136054,1
142401452,164746826,1
142401452,168800304,1
142401452,169246016,1
142401452,170344737,1
142401452,170735285,1
142401452,171187614,1
142401452,171420271,1
142401452,173876091,1
142401452,175694915,1
142401452,176275632,1
142401452,177486059,1
142401452,177561014,1
142401452,177794576,1
142401452,181179446,1
142401452,181273806,1
142401452,182685041,1
142401452,183388325,1
142401452,183852103,1
142401452,184398509,1
142401452,185075765,1
142401452,185955602,1
142401452,187119758,1
142401452,188555893,1
142401452,188847317,1
142401452,188984599,1
142401452,190036891,1
142401452,190321851,1
142401452,192937881,1
142401452,193846181,1
142401452,196773008,1
142401452,196863945,1
142401452,202784089,1
142401452,204716987,1
142401452,209599140,1
142401452,209825737,1
142401452,210116205,1
142401452,214225294,1
142401452,215725063,1
142401452,215943991,1
142401452,216598047,1
142401452,219694695,1
142401452,221050109,1
142401452,228427892,1
142401452,236121512,1
142401452,246442643,1
142401452,248150269,1
142401452,250800097,1
142401452,250993655,1
142401452,257779347,1
142401452,258421647,1
142401452,258628041,1
142401452,260114444,1
142401452,260748465,1
142401452,264482794,1
142401452,269042220,1
142401452,276256888,1
142401452,276607497,1
142401452,284358667,1
142401452,284483212,1
142401452,288283063,1
142401452,297241672,1
142401452,308788964,1
142401452,309783732,1
142401452,322123292,1
142401452,325032868,1
142401452,325726070,1
142401452,331583549,1
142401452,344577594,1
142401452,358190771,1
142401452,358359206,1
142401452,361984277,1
142401452,362785779,1
142401452,375468153,1
142401452,377476508,1
142401452,380844125,1
142401452,397879709,1
142401452,419372534,1
142401452,455152823,1
142401452,478028189,1
142401452,483954748,1
142401452,487819075,1
142401452,501072033,1
142401452,515246252,1
142401452,521693228,1
181273806,142401452,31
142477053,1663575,1
142477053,1997363,1
142477053,7717599,1
142477053,10424756,1
142477053,10447703,1
142477053,11544980,1
142477053,12686118,1
142477053,12701786,1
142477053,13115187,1
142477053,13731107,1
142477053,13779127,1
142477053,14010485,1
142477053,14202209,1
142477053,16312054,1
142477053,16517438,1
142477053,17519239,1
142477053,29653007,1
142477053,29687268,1
142477053,34944189,1
142477053,41544212,1
142477053,42940169,1
142477053,42955619,1
142477053,45620800,1
142477053,46864693,1
142477053,46949923,1
142477053,47862794,1
142477053,49730494,1
142477053,50085198,1
142477053,51848273,1
142477053,52730335,1
142477053,53420730,1
142477053,55447526,1
142477053,55676117,1
142477053,55681410,1
142477053,57078372,1
142477053,58493625,1
142477053,58701438,1
142477053,60222822,1
142477053,60917288,1
142477053,61202930,1
142477053,61255641,1
142477053,61730754,1
142477053,61890409,1
142477053,62018597,1
142477053,62795797,1
142477053,63395082,1
142477053,64120692,1
142477053,66028406,1
142477053,66194948,1
142477053,66542920,1
142477053,66613875,1
142477053,67204315,1
142477053,68019872,1
142477053,69061811,1
142477053,69661661,1
142477053,69732666,1
142477053,69963653,1
142477053,69964033,1
142477053,70236448,1
142477053,70246454,1
142477053,70258969,1
142477053,70575747,1
142477053,71176854,1
142477053,71246340,1
142477053,71724058,1
142477053,71932982,1
142477053,72929416,1
142477053,76295919,1
142477053,82555026,1
142477053,82776606,1
142477053,84398093,1
142477053,85253492,1
142477053,85308646,1
142477053,89578138,1
142477053,93880142,1
142477053,94353497,1
142477053,94693969,1
142477053,95111114,1
142477053,95214924,1
142477053,95511570,1
142477053,96153390,1
142477053,96993357,1
142477053,97430208,1
142477053,98467828,1
142477053,98639346,1
142477053,99180759,1
142477053,100092882,1
142477053,101351829,1
142477053,101416825,1
142477053,101463066,1
142477053,101696555,1
142477053,101813154,1
142477053,101853835,1
142477053,102486174,1
142477053,103706403,1
142477053,104163466,1
142477053,104175776,1
142477053,104904574,1
142477053,106821886,1
142477053,107277555,1
142477053,107642606,1
142477053,107848156,1
142477053,108651578,1
142477053,110418058,1
142477053,110893726,1
142477053,110948876,1
142477053,112603698,1
142477053,112845226,1
142477053,112945556,1
142477053,113234436,1
142477053,113377078,1
142477053,113874078,1
142477053,114070089,1
142477053,114318616,1
142477053,114740130,1
142477053,115013085,1
142477053,115209347,1
142477053,115539538,1
142477053,116167678,1
142477053,116780828,1
142477053,117210205,1
142477053,118105962,1
142477053,118831649,1
142477053,119331781,1
142477053,121777245,1
142477053,122060743,1
142477053,123785731,1
142477053,124070993,1
142477053,124435602,1
142477053,125365829,1
142477053,125536633,1
142477053,125793866,1
142477053,126437551,1
142477053,131814172,1
142477053,132127348,1
142477053,132984742,1
142477053,133503986,1
142477053,133538028,1
142477053,133919992,1
142477053,134159254,1
142477053,134860073,1
142477053,135177259,1
142477053,135491728,1
142477053,135624267,1
142477053,135811142,1
142477053,136175153,1
142477053,137653162,1
142477053,138256001,1
142477053,138502286,1
142477053,138510296,1
142477053,138880622,1
142477053,139067725,1
142477053,139208980,1
142477053,139296385,1
142477053,139331844,1
142477053,139568473,1
142477053,139699132,1
142477053,140180501,1
142477053,140393856,1
142477053,140553742,1
142477053,140563165,1
142477053,140731037,1
142477053,140862992,1
142477053,141106565,1
142477053,141271826,1
142477053,142813188,1
142477053,144174521,1
142477053,144619149,1
142477053,144788204,1
142477053,144870123,1
142477053,145186589,1
142477053,145393810,1
142477053,145409450,1
142477053,145608100,1
142477053,146396301,1
142477053,146680169,1
142477053,146790661,1
142477053,147003656,1
142477053,147540526,1
142477053,147891227,1
142477053,148049692,1
142477053,148268374,1
142477053,148331619,1
142477053,148907532,1
142477053,150394767,1
142477053,150461716,1
142477053,150480003,1
142477053,151137243,1
142477053,151150293,1
142477053,151355391,1
142477053,151882963,1
142477053,151883822,1
142477053,152267807,1
142477053,152520095,1
142477053,152723159,1
142477053,152793542,1
142477053,152802269,1
142477053,152868596,1
142477053,153525839,1
142477053,153734481,1
142477053,153739192,1
142477053,154065762,1
142477053,154145223,1
142477053,154261966,1
142477053,154498656,1
142477053,155543022,1
142477053,156130931,1
142477053,156719254,1
142477053,156778768,1
142477053,156794200,1
142477053,158462046,1
142477053,158531079,1
142477053,158890952,1
142477053,158906974,1
142477053,159234320,1
142477053,159375051,1
142477053,159381253,1
142477053,159899836,1
142477053,160103578,1
142477053,160239673,1
142477053,160484453,1
142477053,160707828,1
142477053,160912457,1
142477053,160952221,1
142477053,161507294,1
142477053,162804432,1
142477053,163515352,1
142477053,163634396,1
142477053,164311143,1
142477053,164676363,1
142477053,165313908,1
142477053,165380369,1
142477053,166253001,1
142477053,167835875,1
142477053,167951253,1
142477053,169088455,1
142477053,169204056,1
142477053,169214812,1
142477053,169281056,1
142477053,169521460,1
142477053,169651545,1
142477053,169660476,1
142477053,169713913,1
142477053,169944968,1
142477053,170519476,1
142477053,170954261,1
142477053,171422426,1
142477053,171881296,1
142477053,172354140,1
142477053,172412137,1
181273806,142477053,18
143270001,10719529,1
143270001,14667200,1
143270001,17341859,1
143270001,18576918,1
143270001,19036333,1
143270001,20602247,1
143270001,51788531,1
143270001,62442542,1
143270001,78665569,1
143270001,83773705,1
143270001,87246989,1
143270001,89427034,1
143270001,90753536,1
143270001,116558142,1
143270001,121657254,1
143270001,131661551,1
143270001,134607017,1
143270001,139771167,1
143270001,143076242,1
143270001,144325096,1
143270001,148000908,1
143270001,150329718,1
143270001,160244054,1
143270001,169797426,1
143270001,174099212,1
143270001,174920387,1
143270001,175818875,1
143270001,181273806,1
143270001,185519842,1
143270001,186096063,1
143270001,198492355,1
143270001,203087537,1
143270001,220293181,1
143270001,223573248,1
143270001,234294650,1
143270001,236816614,1
143270001,243466421,1
143270001,245756520,1
143270001,247236616,1
143270001,248296866,1
143270001,250444492,1
143270001,251613005,1
143270001,255015542,1
143270001,261900716,1
143270001,268277836,1
143270001,277379182,1
143270001,279007733,1
143270001,287428826,1
143270001,294603983,1
143270001,295087392,1
143270001,295899334,1
143270001,299230643,1
143270001,300060587,1
143270001,300177236,1
143270001,300953629,1
143270001,302418535,1
143270001,313941186,1
181273806,143270001,4
143798794,11078,1
143798794,20212,1
143798794,35812,1
143798794,199922,1
143798794,609017,1
143798794,923948,1
143798794,985579,1
143798794,1303649,1
143798794,1433342,1
143798794,1654900,1
143798794,1711470,1
143798794,1972679,1
143798794,1984339,1
143798794,2151768,1
143798794,2485829,1
143798794,2553472,1
143798794,2647371,1
143798794,2733601,1
143798794,2771312,1
143798794,2783774,1
143798794,2785195,1
143798794,2930801,1
143798794,3272621,1
143798794,3556390,1
143798794,3588885,1
143798794,3604352,1
143798794,3758466,1
143798794,3800893,1
143798794,3915604,1
143798794,4586045,1
143798794,5278691,1
143798794,5397011,1
143798794,5596909,1
143798794,6473848,1
143798794,6612961,1
143798794,6682508,1
143798794,6779142,1
143798794,6807082,1
143798794,7453279,1
143798794,7627827,1
143798794,7992295,1
143798794,8168669,1
143798794,8736898,1
143798794,9248326,1
143798794,9303142,1
143798794,9517082,1
143798794,10059978,1
143798794,10381761,1
143798794,10916695,1
143798794,11197102,1
143798794,11435262,1
143798794,11461764,1
143798794,11559831,1
143798794,11658757,1
143798794,12066254,1
143798794,12394895,1
143798794,12490672,1
143798794,12923956,1
143798794,12926231,1
143798794,13258687,1
143798794,13290409,1
143798794,14283685,1
143798794,15235317,1
143798794,15356689,1
143798794,15547622,1
143798794,15883851,1
143798794,16341483,1
143798794,16341826,1
143798794,16537971,1
143798794,16974546,1
143798794,17261710,1
143798794,17370107,1
143798794,18539221,1
143798794,18918960,1
143798794,18940180,1
143798794,19897616,1
143798794,20427428,1
143798794,20454561,1
143798794,20712488,1
143798794,21211384,1
143798794,21306261,1
143798794,21387298,1
143798794,21637365,1
143798794,24288333,1
143798794,24538288,1
143798794,25103585,1
143798794,25197745,1
143798794,26173468,1
143798794,26470312,1
143798794,26904493,1
143798794,27100641,1
143798794,27842783,1
143798794,28407923,1
143798794,28629805,1
143798794,28695004,1
143798794,29839995,1
143798794,30075770,1
143798794,32516282,1
143798794,33108857,1
143798794,34672937,1
143798794,34872708,1
143798794,35749629,1
143798794,37366308,1
143798794,37428933,1
143798794,37891120,1
143798794,38498959,1
143798794,38843863,1
143798794,38935619,1
143798794,39393558,1
143798794,39948411,1
143798794,41100371,1
143798794,41263057,1
143798794,41388609,1
143798794,41419469,1
143798794,42623294,1
143798794,43334094,1
143798794,43524552,1
143798794,43913699,1
143798794,46071371,1
143798794,48662919,1
143798794,49498526,1
143798794,49757136,1
143798794,50337309,1
143798794,50367997,1
143798794,50528976,1
143798794,50943396,1
143798794,50950295,1
143798794,51201391,1
143798794,51328046,1
143798794,51462511,1
143798794,53383383,1
143798794,54703346,1
143798794,54954665,1
143798794,55087366,1
143798794,55625709,1
143798794,55690486,1
143798794,55828164,1
143798794,56848157,1
143798794,57297576,1
143798794,57402377,1
143798794,57436182,1
143798794,57579777,1
143798794,58448602,1
143798794,60951808,1
143798794,62824830,1
143798794,63032329,1
143798794,63499048,1
143798794,64540699,1
143798794,65726915,1
143798794,65918091,1
143798794,66013973,1
143798794,66172987,1
143798794,66722414,1
143798794,67188471,1
143798794,67518405,1
143798794,67939744,1
143798794,67967540,1
143798794,68550880,1
143798794,69077361,1
143798794,69528110,1
143798794,69659102,1
143798794,71610432,1
143798794,72336513,1
143798794,72981458,1
143798794,73369325,1
143798794,73745014,1
143798794,74247668,1
143798794,76682873,1
143798794,76870536,1
143798794,78741181,1
143798794,79892588,1
143798794,81131304,1
143798794,82342496,1
143798794,83369367,1
143798794,83905797,1
143798794,84301317,1
143798794,84428829,1
143798794,84664030,1
143798794,85133502,1
143798794,85391402,1
143798794,85711219,1
143798794,85797875,1
143798794,86657339,1
143798794,86718570,1
143798794,87500530,1
143798794,89385737,1
143798794,89510461,1
143798794,89753103,1
143798794,90055819,1
143798794,90831044,1
143798794,91047809,1
143798794,92673058,1
143798794,94026070,1
143798794,94235790,1
143798794,94502390,1
143798794,94561345,1
143798794,94875844,1
143798794,95119128,1
143798794,95239455,1
143798794,95318101,1
143798794,95340748,1
143798794,95513518,1
143798794,96223411,1
143798794,97222023,1
143798794,98440807,1
143798794,98674351,1
143798794,99024598,1
143798794,99032258,1
143798794,99620636,1
143798794,100773769,1
143798794,102408432,1
143798794,103200620,1
143798794,103520508,1
143798794,105809707,1
143798794,106319965,1
143798794,107298840,1
143798794,108808186,1
143798794,109556792,1
143798794,110855693,1
143798794,111400536,1
143798794,112002312,1
143798794,112361563,1
143798794,113581878,1
143798794,115993494,1
143798794,116404917,1
143798794,116518400,1
143798794,116919671,1
143798794,117187319,1
143798794,118311327,1
143798794,119026240,1
143798794,119589362,1
143798794,121854895,1
143798794,123361101,1
143798794,124305577,1
143798794,124625474,1
143798794,125618305,1
143798794,126458528,1
143798794,128340593,1
143798794,128883414,1
143798794,128952595,1
143798794,129211026,1
143798794,129985354,1
143798794,131526355,1
143798794,131769311,1
143798794,131769451,1
143798794,132162391,1
143798794,132569150,1
143798794,132705731,1
143798794,132804174,1
143798794,132944696,1
181273806,143798794,5
144325096,477006,1
144325096,2384937,1
144325096,2565256,1
144325096,2780668,1
144325096,3021272,1
144325096,3357381,1
144325096,5062130,1
144325096,5265607,1
144325096,5720389,1
144325096,5733542,1
144325096,7153638,1
144325096,8661715,1
144325096,8918480,1
144325096,9954986,1
144325096,13805703,1
144325096,16799920,1
144325096,17517638,1
144325096,17838877,1
144325096,17959532,1
144325096,19160711,1
144325096,19383267,1
144325096,19414835,1
144325096,20372137,1
144325096,20487355,1
144325096,21843664,1
144325096,22196215,1
144325096,22268940,1
144325096,23392179,1
144325096,25727951,1
144325096,26292231,1
144325096,26371380,1
144325096,27518213,1
144325096,29794789,1
144325096,30216280,1
144325096,32369155,1
144325096,32444405,1
144325096,32976200,1
144325096,36076033,1
144325096,36753371,1
144325096,36836630,1
144325096,37750999,1
144325096,40273243,1
144325096,40582320,1
144325096,40945066,1
144325096,42955619,1
144325096,45455295,1
144325096,47862794,1
144325096,48246956,1
144325096,48571654,1
144325096,48657692,1
144325096,52141462,1
144325096,53125463,1
144325096,54254729,1
144325096,54863986,1
144325096,56277319,1
144325096,56297172,1
144325096,57504826,1
144325096,59119764,1
144325096,60820127,1
144325096,61113653,1
144325096,61252719,1
144325096,61381700,1
144325096,61903025,1
144325096,62579519,1
144325096,63101187,1
144325096,63859614,1
144325096,64828421,1
144325096,65436545,1
144325096,66301589,1
144325096,66326693,1
144325096,66932093,1
144325096,67324422,1
144325096,68064086,1
144325096,69052569,1
144325096,69813147,1
144325096,69835867,1
144325096,70117066,1
144325096,70399461,1
144325096,70714899,1
144325096,71040171,1
144325096,71089350,1
144325096,71250378,1
144325096,71485366,1
144325096,72217707,1
144325096,73044735,1
144325096,75325116,1
144325096,75563326,1
144325096,75665284,1
144325096,76025405,1
144325096,76125147,1
144325096,76867980,1
144325096,77747771,1
144325096,77937022,1
144325096,78686210,1
144325096,79720983,1
144325096,79881311,1
144325096,80384114,1
144325096,81011928,1
144325096,81945563,1
144325096,82055572,1
144325096,82116797,1
144325096,83099109,1
144325096,83368071,1
144325096,83773705,1
144325096,84513285,1
144325096,84631297,1
144325096,85185517,1
144325096,85308646,1
144325096,87250909,1
144325096,87300817,1
144325096,90149067,1
144325096,90590627,1
144325096,90753536,1
144325096,92567621,1
144325096,93047312,1
144325096,93697303,1
144325096,94083148,1
144325096,94549579,1
144325096,96532254,1
144325096,96626349,1
144325096,96844918,1
144325096,97132597,1
144325096,97563389,1
144325096,100495610,1
144325096,100835857,1
144325096,101011991,1
144325096,101107831,1
144325096,101563349,1
144325096,102191438,1
144325096,102319780,1
144325096,102813257,1
144325096,104169815,1
144325096,104289369,1
144325096,106640236,1
144325096,106745312,1
144325096,107757043,1
144325096,108885258,1
144325096,110127063,1
144325096,110140500,1
144325096,110172987,1
144325096,110372086,1
144325096,110822802,1
144325096,111141867,1
144325096,112451782,1
144325096,113110329,1
144325096,113581137,1
144325096,113632891,1
144325096,114365439,1
144325096,116558142,1
144325096,116707972,1
144325096,118831649,1
144325096,119554157,1
144325096,122670830,1
144325096,124653219,1
144325096,126045903,1
144325096,126484344,1
144325096,127115914,1
144325096,127680269,1
144325096,128038723,1
144325096,128385746,1
144325096,131649685,1
144325096,131861950,1
144325096,132251241,1
144325096,132972723,1
144325096,133130899,1
144325096,133190598,1
144325096,133858011,1
144325096,134047660,1
144325096,134236487,1
144325096,134251201,1
144325096,135556580,1
144325096,135773737,1
144325096,137620047,1
144325096,137652413,1
144325096,138387044,1
144325096,138502286,1
144325096,139137867,1
144325096,139310891,1
144325096,140257835,1
144325096,141412585,1
144325096,141584890,1
144325096,142872618,1
144325096,142980168,1
144325096,143270001,1
144325096,144092440,1
144325096,145176501,1
144325096,145225096,1
144325096,145442560,1
144325096,145695908,1
144325096,145789787,1
144325096,146005717,1
144325096,146469198,1
144325096,147060343,1
144325096,147339595,1
144325096,147890328,1
144325096,148131211,1
144325096,148366070,1
144325096,148907549,1
144325096,150271876,1
144325096,150417974,1
144325096,150635182,1
144325096,150913468,1
144325096,151202052,1
144325096,151557386,1
144325096,151622201,1
144325096,151641689,1
144325096,152696199,1
144325096,152793542,1
144325096,153255698,1
144325096,153841960,1
144325096,154696748,1
144325096,154894485,1
144325096,155118991,1
144325096,155184715,1
144325096,155901600,1
144325096,155959506,1
144325096,156254954,1
144325096,156971174,1
144325096,156996755,1
144325096,157611000,1
144325096,157784298,1
144325096,157845121,1
144325096,158137624,1
144325096,158265991,1
144325096,158940361,1
144325096,159074827,1
144325096,159817977,1
144325096,160064317,1
144325096,160244054,1
144325096,160459781,1
144325096,160648929,1
144325096,162492178,1
144325096,162878508,1
144325096,163234393,1
144325096,163672589,1
144325096,163982294,1
144325096,164204208,1
144325096,165466937,1
144325096,165499821,1
144325096,166835595,1
144325096,167859114,1
144325096,170102571,1
144325096,170620307,1
144325096,170795234,1
144325096,171371800,1
144325096,172279058,1
144325096,172528391,1
144325096,173361014,1
144325096,174017927,1
144325096,174492906,1
181273806,144325096,11
144379327,687403,1
144379327,1194822,1
144379327,1586642,1
144379327,1734170,1
144379327,2072396,1
144379327,2384889,1
144379327,3150925,1
144379327,4867470,1
144379327,5016267,1
144379327,5564659,1
144379327,6790780,1
144379327,7082705,1
144379327,7913913,1
144379327,9747010,1
144379327,12197330,1
144379327,13331382,1
144379327,14172113,1
144379327,17354680,1
144379327,18431340,1
144379327,18604306,1
144379327,19359106,1
144379327,19705116,1
144379327,23240112,1
144379327,25787634,1
144379327,29870673,1
144379327,30617428,1
144379327,34730959,1
144379327,36814847,1
144379327,40036724,1
144379327,57087132,1
144379327,67353676,1
144379327,68775780,1
144379327,70520792,1
144379327,71450779,1
144379327,73106017,1
144379327,77311085,1
144379327,86102837,1
144379327,88373605,1
144379327,88517071,1
144379327,90522410,1
144379327,95609640,1
144379327,96581305,1
144379327,97626475,1
144379327,98209191,1
144379327,100509907,1
144379327,103683272,1
144379327,104021694,1
144379327,104025905,1
144379327,107253005,1
144379327,110654226,1
144379327,117966097,1
144379327,118898051,1
144379327,119742845,1
144379327,123755748,1
144379327,124263553,1
144379327,125861530,1
144379327,127496192,1
144379327,128367819,1
144379327,129856222,1
144379327,133242311,1
144379327,133330833,1
144379327,133573301,1
144379327,134491419,1
144379327,134692307,1
144379327,135007401,1
144379327,135049022,1
144379327,136088386,1
144379327,136208232,1
144379327,137686902,1
144379327,138005512,1
144379327,138075911,1
144379327,138168997,1
144379327,138511459,1
144379327,138816481,1
144379327,138845236,1
144379327,139021804,1
144379327,139223819,1
144379327,139279762,1
144379327,139999723,1
144379327,141105368,1
144379327,141167214,1
144379327,141176316,1
144379327,142082319,1
144379327,142612003,1
144379327,142709977,1
144379327,142718106,1
144379327,144792513,1
144379327,145167098,1
144379327,145848666,1
144379327,146106825,1
144379327,146382371,1
144379327,146921971,1
144379327,147365841,1
144379327,149163602,1
144379327,151166689,1
144379327,151934141,1
144379327,152454330,1
144379327,152500608,1
144379327,153125611,1
144379327,153139765,1
144379327,153567001,1
144379327,153613845,1
144379327,154123313,1
144379327,154506136,1
144379327,154758628,1
144379327,156314006,1
144379327,156514963,1
144379327,156936600,1
144379327,157876029,1
144379327,158267399,1
144379327,158899565,1
144379327,159305583,1
144379327,159352623,1
144379327,160858592,1
144379327,162840392,1
144379327,163009244,1
144379327,163037129,1
144379327,163420963,1
144379327,165838266,1
144379327,166628926,1
144379327,166757691,1
144379327,167047107,1
144379327,167385971,1
144379327,168954246,1
144379327,169998621,1
144379327,170047838,1
144379327,174564567,1
144379327,174849584,1
144379327,175043301,1
144379327,175071745,1
144379327,175285441,1
144379327,175485815,1
144379327,178602371,1
144379327,179227522,1
144379327,180398739,1
144379327,181273806,1
144379327,181438833,1
144379327,181529374,1
144379327,182092116,1
144379327,182144140,1
144379327,185868409,1
144379327,188864385,1
144379327,190186156,1
144379327,190644359,1
144379327,192171289,1
144379327,193762620,1
144379327,194077114,1
144379327,194507602,1
144379327,194849894,1
144379327,195380322,1
144379327,195889898,1
144379327,196579605,1
144379327,196589641,1
144379327,197533317,1
144379327,198201102,1
144379327,199611476,1
144379327,205335204,1
144379327,206586214,1
144379327,206635358,1
144379327,207228085,1
144379327,207647133,1
144379327,208052149,1
144379327,209953682,1
144379327,210294261,1
144379327,210689974,1
144379327,210730705,1
144379327,212264276,1
144379327,213569317,1
144379327,213794010,1
144379327,214010298,1
144379327,214462001,1
144379327,218113168,1
144379327,218774082,1
144379327,219139058,1
144379327,222840578,1
144379327,223492320,1
144379327,226136175,1
144379327,227744847,1
144379327,231272743,1
144379327,231594249,1
144379327,231600581,1
144379327,232327008,1
144379327,236149997,1
144379327,238435946,1
144379327,238882962,1
144379327,239872470,1
144379327,242067980,1
144379327,243392814,1
144379327,244207892,1
144379327,245979490,1
144379327,257428236,1
144379327,258473878,1
144379327,259261141,1
144379327,260270367,1
144379327,262855013,1
144379327,263946703,1
144379327,264180794,1
144379327,267681824,1
144379327,268361317,1
144379327,270369983,1
144379327,272542051,1
144379327,272622770,1
144379327,275435556,1
144379327,276817538,1
144379327,278656046,1
144379327,279471146,1
144379327,282665639,1
144379327,287996294,1
144379327,288925140,1
144379327,291693890,1
144379327,296058978,1
144379327,303395818,1
144379327,310939133,1
144379327,311019821,1
144379327,314287586,1
144379327,316269755,1
144379327,317547818,1
144379327,323847536,1
144379327,324531233,1
144379327,331170440,1
144379327,333410818,1
144379327,339501421,1
144379327,340903654,1
144379327,344015234,1
144379327,345115630,1
144379327,353309887,1
144379327,354559819,1
144379327,355810508,1
144379327,356296528,1
144379327,356812578,1
144379327,361865013,1
144379327,370625303,1
144379327,370801962,1
144379327,372712136,1
144379327,373336203,1
144379327,374294019,1
144379327,375756345,1
144379327,379141806,1
144379327,383572389,1
144379327,383855511,1
144379327,394510198,1
144379327,405933010,1
144379327,408342801,1
144379327,408432205,1
144379327,412093855,1
144379327,420162406,1
144379327,421699604,1
144379327,429856920,1
144379327,434970056,1
144379327,447610157,1
181273806,144379327,3
145031111,17287,1
145031111,363492,1
145031111,797584,1
145031111,946646,1
145031111,949238,1
145031111,1001509,1
145031111,1046843,1
145031111,1299030,1
145031111,1400272,1
145031111,1504297,1
145031111,1994970,1
145031111,2014764,1
145031111,2025699,1
145031111,2035823,1
145031111,2162512,1
145031111,2268695,1
145031111,2299725,1
145031111,2596486,1
145031111,3068177,1
145031111,3108306,1
145031111,3224715,1
145031111,3268213,1
145031111,3450485,1
145031111,3456288,1
145031111,3459609,1
145031111,3498492,1
145031111,3528935,1
145031111,3546861,1
145031111,3747708,1
145031111,4268107,1
145031111,4483194,1
145031111,4489152,1
145031111,4497388,1
145031111,4518883,1
145031111,4619486,1
145031111,4676115,1
145031111,4690530,1
145031111,4704123,1
145031111,4705973,1
145031111,4760216,1
145031111,4810627,1
145031111,4844153,1
145031111,4920260,1
145031111,5147690,1
145031111,5649591,1
145031111,5693389,1
145031111,6025122,1
145031111,6100745,1
145031111,6236453,1
145031111,6307880,1
145031111,6474033,1
145031111,6604601,1
145031111,6627250,1
145031111,6750589,1
145031111,6794039,1
145031111,6806719,1
145031111,6913758,1
145031111,7047315,1
145031111,7061132,1
145031111,7114101,1
145031111,7253298,1
145031111,7273659,1
145031111,7383181,1
145031111,7699547,1
145031111,7748172,1
145031111,7873555,1
145031111,8056597,1
145031111,8156991,1
145031111,8304237,1
145031111,8369804,1
145031111,8535819,1
145031111,8860241,1
145031111,8916930,1
145031111,9058999,1
145031111,9506719,1
145031111,9584019,1
145031111,9905341,1
145031111,10368558,1
145031111,10476643,1
145031111,11106339,1
145031111,11116534,1
145031111,11655293,1
145031111,11678492,1
145031111,11961764,1
145031111,12572122,1
145031111,12659639,1
145031111,13254503,1
145031111,13337408,1
145031111,13503740,1
145031111,13543932,1
145031111,13973456,1
145031111,14263597,1
145031111,14374025,1
145031111,14601285,1
145031111,14782993,1
145031111,15206185,1
145031111,15669790,1
145031111,16593690,1
145031111,16600073,1
145031111,17295514,1
145031111,17380883,1
145031111,18039411,1
145031111,18239223,1
145031111,18318137,1
145031111,18474713,1
145031111,18498228,1
145031111,21534160,1
145031111,22297395,1
145031111,22681895,1
145031111,24135541,1
145031111,25466175,1
145031111,26026392,1
145031111,26753600,1
145031111,27281155,1
145031111,28914826,1
145031111,30010601,1
145031111,30594648,1
145031111,31390979,1
145031111,32411993,1
145031111,33108604,1
145031111,33664086,1
145031111,35550274,1
145031111,36408666,1
145031111,36728368,1
145031111,37588564,1
145031111,37720658,1
145031111,38844594,1
145031111,40785380,1
145031111,43736774,1
145031111,48371238,1
145031111,50954940,1
145031111,52182276,1
145031111,52429627,1
145031111,52580765,1
145031111,54214780,1
145031111,55025509,1
145031111,55041290,1
145031111,55876941,1
145031111,56740296,1
145031111,60955796,1
145031111,62680038,1
145031111,63826588,1
145031111,66130252,1
145031111,70228072,1
145031111,71932982,1
145031111,76296635,1
145031111,77896433,1
145031111,82108018,1
145031111,86243276,1
145031111,87601935,1
145031111,88161219,1
145031111,89035310,1
145031111,95898017,1
145031111,98158157,1
145031111,99137414,1
145031111,99282358,1
145031111,102417460,1
145031111,104545488,1
145031111,108145230,1
145031111,115909679,1
145031111,118585354,1
145031111,126108713,1
145031111,127454425,1
145031111,131503968,1
145031111,132200693,1
145031111,132549735,1
145031111,132653762,1
145031111,134751924,1
145031111,134823788,1
145031111,137010781,1
145031111,138017575,1
145031111,139628929,1
145031111,140140178,1
145031111,141456839,1
145031111,141894752,1
145031111,142620241,1
145031111,143201382,1
145031111,149429820,1
145031111,154488870,1
145031111,155053703,1
145031111,156870172,1
145031111,159191628,1
145031111,159380272,1
145031111,159526300,1
145031111,159619674,1
145031111,161446924,1
145031111,161524452,1
145031111,163802795,1
145031111,166669082,1
145031111,169600858,1
145031111,169611706,1
145031111,171220119,1
145031111,171626695,1
145031111,171818864,1
145031111,173230853,1
145031111,179653844,1
145031111,180155512,1
145031111,180546090,1
145031111,181273806,1
145031111,184346203,1
145031111,185086307,1
145031111,188325752,1
145031111,188356504,1
145031111,188509856,1
145031111,193308600,1
145031111,198156531,1
